Incident_ID,Raw_Log_Timestamp,Target_Server,Vector_Type,Containment_Time_Hrs
INC-08764,2025-07-05 11:27:00 [WARN],SRV-003,Ransomware,46
INC-08765,2025-11-11 23:45:00 [WARN],SRV-003, DDoS ,79
INC-08766,2025-07-09 16:31:00 [WARN],SRV-006,insider_threat,122
INC-08767,2025-05-03_12:44:00 [ERROR],SRV-001,Zero_Day,31
INC-08768,2025-04-03 18:36:00 [WARN],SRV-005, SQL_Injection ,55
INC-08769,2025-08-10 14:28:00 [WARN],SRV-005, brute_force,36
INC-08770,2025-08-14 20:34:00 [WARN],SRV-001,Malware_Dropper,143
INC-08771,2025-11-24 16:21:00 [WARN],SRV-002,Insider_Threat,132 hrs
INC-08772,2025-01-01 14:22:00 [WARN],SRV-005,Cross_Site_Scripting,121
INC-08773,2025-12-14 07:51:00 [WARN],SRV-003,Ransomware,21
INC-08774,2025-05-24 17:37:00 [WARN],SRV-001,Cross_Site_Scripting,1
INC-08775,2025-01-18 23:37:00 [WARN],SRV-008, DDoS ,146
INC-08776,2025-02-20 23:48:00 [WARN],SRV-006,zero_day,112
INC-08777,2025-09-22 17:20:00 [WARN],SRV-008, DDoS ,110
INC-08778,2025-07-13 00:34:00 [WARN],SRV-007,Insider_Threat,59
INC-08779,2025-12-19 12:58:00 [WARN],SRV-007, DDoS ,103
INC-08780,2025-04-10 17:51:00 [WARN],SRV-007,Ransomware,41
INC-08781,2025-12-21 06:21:00 [WARN],SRV-005, Brute_Force,111
INC-08782,2025-11-17 21:04:00 [WARN],SRV-003, Brute_Force,150
INC-08783,2025-04-18 01:10:00 [WARN],SRV-004,Malware_Dropper,112
INC-08784,2025-06-12 07:00:00 [WARN],SRV-001, DDoS ,81
INC-08785,2025-09-04 03:35:00 [WARN],SRV-001,Cross_Site_Scripting,142
INC-08786,2025-02-12 23:40:00 [WARN],SRV-006,Phishing,83 hrs
INC-08787,2025-03-07 16:27:00 [WARN],SRV-003,Malware_Dropper,63
INC-08788,2025-01-10 07:38:00 [WARN],SRV-001,Ransomware,70
INC-08789,2025-04-25 12:25:00 [WARN],SRV-001, SQL_Injection ,26
INC-08790,2025-08-06 02:09:00 [WARN],SRV-002,Malware_Dropper,47
INC-08791,2025-01-18 13:40:00 [WARN],SRV-007,Insider_Threat,47
INC-08792,2025-04-05 11:13:00 [WARN],SRV-001,Phishing,59
INC-08793,2025-02-16 20:53:00 [WARN],SRV-004,Cross_Site_Scripting,146
INC-08794,2025-08-17_10:06:00 [ERROR],SRV-005,Ransomware,20
INC-08795,2025-08-10 07:45:00 [WARN],SRV-002, Brute_Force,150
INC-08796,2025-06-13 01:28:00 [WARN],SRV-005, Brute_Force,117
INC-08797,2025-12-05_18:38:00 [ERROR],SRV-007, Brute_Force,35
INC-08798,2025-03-28_02:46:00 [ERROR],SRV-006,insider_threat,112
INC-08799,2025-01-17 15:30:00 [WARN],SRV-002, Brute_Force,67
INC-08800,2025-03-14 01:28:00 [WARN],SRV-006,Zero_Day,108
INC-08801,2025-03-20 16:50:00 [WARN],SRV-003,Phishing,94
INC-08802,2025-09-09 11:33:00 [WARN],SRV-004, DDoS ,93 hrs
INC-08803,2025-11-30 17:37:00 [WARN],SRV-001,Ransomware,46
INC-08804,2025-10-06 10:34:00 [WARN],SRV-006,cross_site_scripting,47
INC-08805,2025-04-16 17:22:00 [WARN],SRV-006,Cross_Site_Scripting,6
INC-08806,2025-12-25 18:50:00 [WARN],SRV-005,Insider_Threat,24
INC-08807,2025-11-28 18:55:00 [WARN],SRV-003, SQL_Injection ,147
INC-08808,2025-02-02 15:44:00 [WARN],SRV-007, SQL_Injection ,51
INC-08809,2025-07-26 04:23:00 [WARN],SRV-007,Insider_Threat,133
INC-08810,2025-07-15 08:22:00 [WARN],SRV-006,Zero_Day,68
INC-08811,2025-12-25 01:08:00 [WARN],SRV-002, DDoS ,142
INC-08812,2025-12-15 21:23:00 [WARN],SRV-004,phishing,148
INC-08813,2025-04-25 18:35:00 [WARN],SRV-006,Zero_Day,95
INC-08814,2025-08-12 14:18:00 [WARN],SRV-005,Phishing,21
INC-08815,2025-12-28 19:24:00 [WARN],SRV-008,ransomware,42
INC-08816,2025-01-04 06:28:00 [WARN],SRV-008,Malware_Dropper,104
INC-08817,2025-05-28 19:36:00 [WARN],SRV-002,Insider_Threat,44
INC-08818,2025-05-08_17:03:00 [ERROR],SRV-002, SQL_Injection ,127
INC-08819,2025-05-12 01:40:00 [WARN],SRV-003,Malware_Dropper,26
INC-08820,2025-11-18 03:16:00 [WARN],SRV-005,Zero_Day,99
INC-08821,2025-12-19_00:59:00 [ERROR],SRV-004, SQL_Injection ,111
INC-08822,2025-12-09 16:03:00 [WARN],SRV-007,zero_day,69
INC-08823,2025-03-03 05:22:00 [WARN],SRV-002, DDoS ,146
INC-08824,2025-10-19 03:38:00 [WARN],SRV-001,Zero_Day,47
INC-08825,2025-07-13 20:36:00 [WARN],SRV-001,ransomware,73
INC-08826,2025-10-27_15:51:00 [ERROR],SRV-003,Cross_Site_Scripting,125
INC-08827,2025-09-20 00:45:00 [WARN],SRV-002,Phishing,5
INC-08828,2025-10-27 09:10:00 [WARN],SRV-002, Brute_Force,34
INC-08829,2025-09-28 18:28:00 [WARN],SRV-006, DDoS ,118
INC-08830,2025-03-07 15:28:00 [WARN],SRV-003, Brute_Force,75 hrs
INC-08831,2025-10-05 12:40:00 [WARN],SRV-008, sql_injection ,83
INC-08832,2025-07-16 00:35:00 [WARN],SRV-002, SQL_Injection ,106
INC-08833,2025-10-25 01:48:00 [WARN],SRV-007,Insider_Threat,67
INC-08834,2025-02-17 18:10:00 [WARN],SRV-006,Phishing,86
INC-08835,2025-08-23 18:46:00 [WARN],SRV-007, brute_force,68
INC-08836,2025-03-14 19:54:00 [WARN],SRV-005,Cross_Site_Scripting,122
INC-08837,2025-10-30_03:30:00 [ERROR],SRV-006, DDoS ,126
INC-08838,2025-10-22 14:44:00 [WARN],SRV-004,Insider_Threat,60
INC-08839,2025-10-07 05:30:00 [WARN],SRV-002,Ransomware,115
INC-08840,2025-10-12 00:09:00 [WARN],SRV-007, SQL_Injection ,63
INC-08841,2025-12-15 00:47:00 [WARN],SRV-005,Malware_Dropper,4
INC-08842,2025-11-25 11:18:00 [WARN],SRV-003,Malware_Dropper,38
INC-08843,2025-08-04 02:56:00 [WARN],SRV-008, DDoS ,20
INC-08844,2025-07-01 10:01:00 [WARN],SRV-003,Ransomware,84
INC-08845,2025-11-03 16:45:00 [WARN],SRV-005, SQL_Injection ,47
INC-08846,2025-02-24_16:20:00 [ERROR],SRV-005, Brute_Force,129
INC-08847,2025-04-24 08:48:00 [WARN],SRV-005, ddos ,65
INC-08848,2025-07-23 18:26:00 [WARN],SRV-002,insider_threat,1
INC-08849,2025-02-16 11:03:00 [WARN],SRV-005,Insider_Threat,80
INC-08850,2025-11-09 01:33:00 [WARN],SRV-001,ransomware,96
INC-08851,2025-04-30_21:59:00 [ERROR],SRV-006,Insider_Threat,127
INC-08852,2025-04-26 22:19:00 [WARN],SRV-005, Brute_Force,44
INC-08853,2025-02-09 23:21:00 [WARN],SRV-002,Insider_Threat,124
INC-08854,2026-01-01 00:32:00 [WARN],SRV-004,Malware_Dropper,63
INC-08855,2025-12-10 20:44:00 [WARN],SRV-001,Malware_Dropper,57
INC-08856,2025-12-16 16:01:00 [WARN],SRV-005, SQL_Injection ,65
INC-08857,2025-05-18_21:01:00 [ERROR],SRV-006,Insider_Threat,
INC-08858,2025-01-17 03:29:00 [WARN],SRV-008,Phishing,113
INC-08859,2025-09-17 18:55:00 [WARN],SRV-007, Brute_Force,39
INC-08860,2025-12-22 01:02:00 [WARN],SRV-001,Zero_Day,122
INC-08861,2025-12-19 08:22:00 [WARN],SRV-007, DDoS ,30
INC-08862,2025-03-24 06:20:00 [WARN],SRV-004,Zero_Day,139 hrs
INC-08863,2025-11-01_01:12:00 [ERROR],SRV-001,Ransomware,29
INC-08864,2025-11-23 23:50:00 [WARN],SRV-008,Ransomware,34
INC-08865,2025-03-07 11:46:00 [WARN],SRV-005, DDoS ,60
INC-08866,2025-06-29 12:17:00 [WARN],SRV-007,Cross_Site_Scripting,3
INC-08867,2025-08-02 21:08:00 [WARN],SRV-006, DDoS ,114
INC-08868,2025-08-10 01:48:00 [WARN],SRV-003,Zero_Day,90
INC-08869,2025-04-13 10:43:00 [WARN],SRV-004, Brute_Force,148
INC-08870,2026-01-01 13:14:00 [WARN],SRV-005,Malware_Dropper,15
INC-08871,2025-04-09 12:04:00 [WARN],SRV-004,ransomware,81
INC-08872,2025-07-06 02:51:00 [WARN],SRV-006, DDoS ,
INC-08873,2025-07-11 11:31:00 [WARN],SRV-007, DDoS ,6
INC-08874,2025-02-18 22:25:00 [WARN],SRV-006,Ransomware,107
INC-08875,2025-10-03 10:18:00 [WARN],SRV-008, SQL_Injection ,4
INC-08876,2025-11-18 02:53:00 [WARN],SRV-003,malware_dropper,81
INC-08877,2025-01-21 15:38:00 [WARN],SRV-002,insider_threat,25
INC-08878,2025-11-30 17:03:00 [WARN],SRV-004,malware_dropper,59
INC-08879,2025-01-09 20:32:00 [WARN],SRV-004,Phishing,147
INC-08880,2025-01-13 14:53:00 [WARN],SRV-006, Brute_Force,72
INC-08881,2025-05-27 10:05:00 [WARN],SRV-008, DDoS ,51
INC-08882,2025-03-26 12:08:00 [WARN],SRV-001,Ransomware,121
INC-08883,2025-04-02 09:12:00 [WARN],SRV-008, SQL_Injection ,139
INC-08884,2025-11-15 05:26:00 [WARN],SRV-003, sql_injection ,68 hrs
INC-08885,2025-12-26_16:49:00 [ERROR],SRV-008, SQL_Injection ,144
INC-08886,2025-06-11_10:56:00 [ERROR],SRV-008,Insider_Threat,26
INC-08887,2025-12-01 10:52:00 [WARN],SRV-006, Brute_Force,103
INC-08888,2025-04-13 11:49:00 [WARN],SRV-001,Ransomware,90 hrs
INC-08889,2025-08-21 14:46:00 [WARN],SRV-005, DDoS ,137
INC-08890,2025-08-12_11:59:00 [ERROR],SRV-002,Cross_Site_Scripting,62
INC-08891,2025-09-13 03:59:00 [WARN],SRV-007,Cross_Site_Scripting,16
INC-08892,2025-08-16 17:23:00 [WARN],SRV-001, DDoS ,51
INC-08893,2025-02-16 17:56:00 [WARN],SRV-006,Zero_Day,107
INC-08894,2025-06-05 03:56:00 [WARN],SRV-001,cross_site_scripting,49
INC-08895,2025-03-08 04:18:00 [WARN],SRV-003,Malware_Dropper,8
INC-08896,2025-09-22 04:10:00 [WARN],SRV-008,Zero_Day,40
INC-08897,2025-07-02 01:10:00 [WARN],SRV-008, SQL_Injection ,41
INC-08898,2025-07-06 04:20:00 [WARN],SRV-001,Cross_Site_Scripting,14
INC-08899,2025-03-02 16:24:00 [WARN],SRV-004, sql_injection ,2
INC-08900,2025-07-13 21:36:00 [WARN],SRV-005, DDoS ,123
INC-08901,2025-04-12_13:23:00 [ERROR],SRV-003,Zero_Day,30
INC-08902,2025-07-23 00:36:00 [WARN],SRV-002, SQL_Injection ,22
INC-08903,2025-07-07 23:09:00 [WARN],SRV-002,Malware_Dropper,137
INC-08904,2025-02-04 07:08:00 [WARN],SRV-004,malware_dropper,6
INC-08905,2025-09-06 19:05:00 [WARN],SRV-001,phishing,8
INC-08906,2025-11-20_04:54:00 [ERROR],SRV-006,Ransomware,
INC-08907,2025-07-08 04:32:00 [WARN],SRV-004, brute_force,144
INC-08908,2025-03-22 01:03:00 [WARN],SRV-005, Brute_Force,63
INC-08909,2025-11-16 00:11:00 [WARN],SRV-002,Insider_Threat,150 hrs
INC-08910,2025-12-14 06:03:00 [WARN],SRV-001,Ransomware,70
INC-08911,2025-06-21 23:30:00 [WARN],SRV-002,Insider_Threat,123
INC-08912,2025-05-13 13:18:00 [WARN],SRV-005,Zero_Day,25 hrs
INC-08913,2025-11-30 19:18:00 [WARN],SRV-008, Brute_Force,138
INC-08914,2025-01-11 06:01:00 [WARN],SRV-008, SQL_Injection ,93
INC-08915,2025-08-29 23:47:00 [WARN],SRV-006,Cross_Site_Scripting,28
INC-08916,2025-08-25 17:35:00 [WARN],SRV-008,Insider_Threat,70
INC-08917,2025-01-01 23:18:00 [WARN],SRV-006,cross_site_scripting,75
INC-08918,2025-08-26 12:57:00 [WARN],SRV-004,cross_site_scripting,102
INC-08919,2025-08-21 20:33:00 [WARN],SRV-002,Zero_Day,30
INC-08920,2025-08-18 07:17:00 [WARN],SRV-001,Zero_Day,95
INC-08921,2025-09-12 15:11:00 [WARN],SRV-006,Cross_Site_Scripting,92
INC-08922,2025-04-28 10:53:00 [WARN],SRV-004, Brute_Force,132
INC-08923,2025-07-10 21:08:00 [WARN],SRV-006, SQL_Injection ,74
INC-08924,2025-12-26 18:50:00 [WARN],SRV-003,Malware_Dropper,148 hrs
INC-08925,2025-10-22 16:44:00 [WARN],SRV-008,Zero_Day,132
INC-08926,2025-09-26 12:47:00 [WARN],SRV-001,phishing,47 hrs
INC-08927,2025-12-28 15:08:00 [WARN],SRV-008, SQL_Injection ,114
INC-08928,2025-02-15 15:51:00 [WARN],SRV-002, SQL_Injection ,124
INC-08929,2025-07-09_20:31:00 [ERROR],SRV-002, DDoS ,105
INC-08930,2025-12-17 12:43:00 [WARN],SRV-006,Ransomware,35
INC-08931,2025-02-11 13:23:00 [WARN],SRV-005, sql_injection ,67 hrs
INC-08932,2025-02-17 06:48:00 [WARN],SRV-008,Ransomware,77
INC-08933,2025-09-28 07:02:00 [WARN],SRV-006,Cross_Site_Scripting,7
INC-08934,2025-11-26 10:41:00 [WARN],SRV-001,Cross_Site_Scripting,112
INC-08935,2025-06-02 18:52:00 [WARN],SRV-003,ransomware,58
INC-08936,2025-09-02 19:08:00 [WARN],SRV-003, sql_injection ,100
INC-08937,2025-05-24 11:26:00 [WARN],SRV-003, DDoS ,72
INC-08938,2025-09-19 15:29:00 [WARN],SRV-002, SQL_Injection ,50
INC-08939,2025-02-20 07:49:00 [WARN],SRV-003, Brute_Force,134
INC-08940,2025-08-09 01:44:00 [WARN],SRV-002, DDoS ,36
INC-08941,2025-08-01 00:04:00 [WARN],SRV-002,Insider_Threat,91
INC-08942,2025-03-30 07:24:00 [WARN],SRV-007,Phishing,63
INC-08943,2025-11-23 17:02:00 [WARN],SRV-002,Insider_Threat,143
INC-08944,2025-03-17 01:24:00 [WARN],SRV-007, SQL_Injection ,121
INC-08945,2025-02-09 00:18:00 [WARN],SRV-006, Brute_Force,21
INC-08946,2025-11-12_01:26:00 [ERROR],SRV-006,Ransomware,40
INC-08947,2025-09-09 05:54:00 [WARN],SRV-004, Brute_Force,105
INC-08948,2025-06-11 14:11:00 [WARN],SRV-008, sql_injection ,7
INC-08949,2025-05-07 05:24:00 [WARN],SRV-007,cross_site_scripting,115
INC-08950,2025-03-20 23:14:00 [WARN],SRV-004,Insider_Threat,85
INC-08951,2025-02-18 13:37:00 [WARN],SRV-005,Cross_Site_Scripting,2
INC-08952,2025-12-08 05:38:00 [WARN],SRV-001, ddos ,23
INC-08953,2025-12-10 23:41:00 [WARN],SRV-001,Insider_Threat,112
INC-08954,2025-12-07 22:02:00 [WARN],SRV-005,Zero_Day,134
INC-08955,2025-01-28 10:52:00 [WARN],SRV-004,Malware_Dropper,25
INC-08956,2025-01-24_03:55:00 [ERROR],SRV-008,ransomware,80
INC-08957,2025-09-18 03:05:00 [WARN],SRV-004,insider_threat,95
INC-08958,2025-05-18_12:04:00 [ERROR],SRV-001,Cross_Site_Scripting,3
INC-08959,2025-01-29 14:34:00 [WARN],SRV-008,Insider_Threat,52 hrs
INC-08960,2025-03-05 12:47:00 [WARN],SRV-005,Phishing,70
INC-08961,2025-01-10 04:05:00 [WARN],SRV-002, SQL_Injection ,9
INC-08962,2025-12-21 21:06:00 [WARN],SRV-003,Insider_Threat,122
INC-08963,2025-02-17 04:16:00 [WARN],SRV-003, DDoS ,7
INC-08964,2025-01-27 20:50:00 [WARN],SRV-001, DDoS ,21
INC-08965,2025-11-13 12:14:00 [WARN],SRV-001,Malware_Dropper,66
INC-08966,2025-10-17 09:18:00 [WARN],SRV-008,Ransomware,13
INC-08967,2025-06-20 06:02:00 [WARN],SRV-004, Brute_Force,86
INC-08968,2025-12-27_12:40:00 [ERROR],SRV-004,Ransomware,42
INC-08969,2025-03-03_19:31:00 [ERROR],SRV-003,Malware_Dropper,9
INC-08970,2025-10-19 15:11:00 [WARN],SRV-003,Cross_Site_Scripting,130
INC-08971,2025-10-02 07:30:00 [WARN],SRV-007,cross_site_scripting,19
INC-08972,2025-05-25 08:26:00 [WARN],SRV-007,cross_site_scripting,
INC-08973,2025-07-12 20:56:00 [WARN],SRV-001, Brute_Force,29
INC-08974,2025-12-03 03:01:00 [WARN],SRV-007, Brute_Force,10
INC-08975,2025-06-23_21:20:00 [ERROR],SRV-002,Cross_Site_Scripting,149
INC-08976,2025-10-09 06:03:00 [WARN],SRV-004, sql_injection ,61
INC-08977,2025-03-20_04:48:00 [ERROR],SRV-004,Ransomware,119
INC-08978,2025-07-29 10:35:00 [WARN],SRV-008,Ransomware,59 hrs
INC-08979,2025-11-14 10:03:00 [WARN],SRV-007, Brute_Force,45
INC-08980,2025-09-15 22:30:00 [WARN],SRV-004,phishing,107
INC-08981,2025-10-30 19:21:00 [WARN],SRV-001,cross_site_scripting,69
INC-08982,2025-03-02_02:02:00 [ERROR],SRV-005,phishing,75
INC-08983,2025-06-09 20:12:00 [WARN],SRV-003, DDoS ,61
INC-08984,2025-01-11 19:54:00 [WARN],SRV-007,Insider_Threat,79
INC-08985,2025-12-24 16:09:00 [WARN],SRV-004, Brute_Force,89
INC-08986,2025-03-23 22:11:00 [WARN],SRV-005,Cross_Site_Scripting,48
INC-08987,2025-06-14 00:05:00 [WARN],SRV-002, DDoS ,69
INC-08988,2025-08-26 17:56:00 [WARN],SRV-007,Ransomware,18
INC-08989,2025-04-06 13:56:00 [WARN],SRV-006,Insider_Threat,35
INC-08990,2025-03-05 12:44:00 [WARN],SRV-001, Brute_Force,58
INC-08991,2025-06-27 13:58:00 [WARN],SRV-007, ddos ,34
INC-08992,2025-11-22 01:03:00 [WARN],SRV-001,Ransomware,150
INC-08993,2025-11-12 00:37:00 [WARN],SRV-003,Cross_Site_Scripting,39
INC-08994,2025-01-04 04:16:00 [WARN],SRV-005, Brute_Force,15
INC-08995,2025-01-10 14:40:00 [WARN],SRV-006, SQL_Injection ,104
INC-08996,2025-05-25 06:15:00 [WARN],SRV-002,insider_threat,101 hrs
INC-08997,2025-07-22 10:56:00 [WARN],SRV-001,phishing,105 hrs
INC-08998,2025-01-29 05:49:00 [WARN],SRV-002,cross_site_scripting,34
INC-08999,2025-02-25 17:44:00 [WARN],SRV-006,Malware_Dropper,124
INC-09000,2025-06-22 01:58:00 [WARN],SRV-005, Brute_Force,46
INC-09001,2025-02-28 03:32:00 [WARN],SRV-002, sql_injection ,27
INC-09002,2025-01-09 01:19:00 [WARN],SRV-004,Cross_Site_Scripting,136
INC-09003,2025-02-19 20:43:00 [WARN],SRV-007, SQL_Injection ,59
INC-09004,2025-07-02 07:54:00 [WARN],SRV-003,Ransomware,142
INC-09005,2025-08-22 01:40:00 [WARN],SRV-006,zero_day,45
INC-09006,2025-12-30_22:51:00 [ERROR],SRV-004,Malware_Dropper,90 hrs
INC-09007,2025-03-21_03:28:00 [ERROR],SRV-004,Zero_Day,137
INC-09008,2025-05-08 10:18:00 [WARN],SRV-007,Cross_Site_Scripting,115
INC-09009,2025-08-14 12:49:00 [WARN],SRV-008, ddos ,110
INC-09010,2025-06-29 11:29:00 [WARN],SRV-004,Malware_Dropper,122
INC-09011,2025-09-10 20:13:00 [WARN],SRV-001,Phishing,78
INC-09012,2025-02-11 05:45:00 [WARN],SRV-005,Malware_Dropper,44
INC-09013,2025-11-16 23:25:00 [WARN],SRV-008, Brute_Force,81
INC-09014,2025-03-04 15:24:00 [WARN],SRV-005,Phishing,18
INC-09015,2025-08-27 10:24:00 [WARN],SRV-006, Brute_Force,66
INC-09016,2025-12-18 12:28:00 [WARN],SRV-006,Malware_Dropper,65 hrs
INC-09017,2025-12-14 01:45:00 [WARN],SRV-005, sql_injection ,18
INC-09018,2025-03-24 19:22:00 [WARN],SRV-003,Insider_Threat,65
INC-09019,2025-04-24 23:33:00 [WARN],SRV-006,Insider_Threat,99
INC-09020,2025-12-26 15:06:00 [WARN],SRV-006, Brute_Force,87
INC-09021,2025-05-16 19:54:00 [WARN],SRV-001,Ransomware,128
INC-09022,2025-04-22 22:01:00 [WARN],SRV-007,zero_day,133
INC-09023,2025-04-27 19:42:00 [WARN],SRV-003,Cross_Site_Scripting,130
INC-09024,2025-04-19_19:22:00 [ERROR],SRV-008, SQL_Injection ,70
INC-09025,2025-05-14_08:42:00 [ERROR],SRV-004, Brute_Force,5
INC-09026,2025-01-02 15:09:00 [WARN],SRV-008,Malware_Dropper,43
INC-09027,2025-06-30 14:40:00 [WARN],SRV-003,zero_day,83
INC-09028,2025-02-22 15:10:00 [WARN],SRV-002,Insider_Threat,89
INC-09029,2025-02-01_18:46:00 [ERROR],SRV-008, Brute_Force,106
INC-09030,2025-06-26 01:40:00 [WARN],SRV-003, DDoS ,18
INC-09031,2025-11-26 14:31:00 [WARN],SRV-006, sql_injection ,129
INC-09032,2025-03-05 00:01:00 [WARN],SRV-004, SQL_Injection ,6
INC-09033,2025-05-23 22:21:00 [WARN],SRV-008, SQL_Injection ,142
INC-09034,2025-07-16_15:26:00 [ERROR],SRV-006,Malware_Dropper,47
INC-09035,2025-06-18 20:19:00 [WARN],SRV-003,Malware_Dropper,38
INC-09036,2025-07-01 20:50:00 [WARN],SRV-002,Phishing,1
INC-09037,2025-02-11_21:28:00 [ERROR],SRV-001, Brute_Force,72
INC-09038,2025-02-28 19:47:00 [WARN],SRV-003, SQL_Injection ,10
INC-09039,2025-05-19 21:56:00 [WARN],SRV-003, SQL_Injection ,80
INC-09040,2025-08-05_10:13:00 [ERROR],SRV-007,insider_threat,66
INC-09041,2025-11-16 01:12:00 [WARN],SRV-005,Zero_Day,114
INC-09042,2025-03-19_22:35:00 [ERROR],SRV-002,Malware_Dropper,49
INC-09043,2025-09-17 07:17:00 [WARN],SRV-004, Brute_Force,138 hrs
INC-09044,2025-09-25 07:48:00 [WARN],SRV-003, brute_force,49
INC-09045,2025-08-25 04:03:00 [WARN],SRV-005,Insider_Threat,118
INC-09046,2025-08-03 06:03:00 [WARN],SRV-007,Ransomware,20
INC-09047,2025-08-25 11:17:00 [WARN],SRV-001, ddos ,58 hrs
INC-09048,2025-12-03_02:13:00 [ERROR],SRV-003,Phishing,53
INC-09049,2025-03-22_12:12:00 [ERROR],SRV-006,Zero_Day,98
INC-09050,2025-04-11 12:35:00 [WARN],SRV-001,Phishing,94
INC-09051,2025-04-03 06:12:00 [WARN],SRV-005,zero_day,12
INC-09052,2025-12-15 07:09:00 [WARN],SRV-008, DDoS ,135
INC-09053,2025-07-30 00:44:00 [WARN],SRV-007,Malware_Dropper,134
INC-09054,2025-10-10 05:47:00 [WARN],SRV-003, DDoS ,132
INC-09055,2025-09-28 20:29:00 [WARN],SRV-007,Phishing,143
INC-09056,2025-06-25 21:58:00 [WARN],SRV-005,Cross_Site_Scripting,43
INC-09057,2025-04-28_02:09:00 [ERROR],SRV-004, DDoS ,36
INC-09058,2025-06-03 06:05:00 [WARN],SRV-007, SQL_Injection ,60
INC-09059,2025-07-22 22:11:00 [WARN],SRV-006, SQL_Injection ,124
INC-09060,2025-07-30 07:59:00 [WARN],SRV-006,Insider_Threat,64
INC-09061,2025-07-18 18:06:00 [WARN],SRV-008,phishing,150
INC-09062,2025-03-26 10:12:00 [WARN],SRV-004,Ransomware,129
INC-09063,2025-09-28 03:05:00 [WARN],SRV-007,Phishing,104
INC-09064,2025-05-17_08:18:00 [ERROR],SRV-007, DDoS ,100
INC-09065,2025-06-05 09:27:00 [WARN],SRV-007, Brute_Force,43
INC-09066,2025-12-28 11:45:00 [WARN],SRV-007,Ransomware,7
INC-09067,2025-07-11 04:29:00 [WARN],SRV-004,Insider_Threat,129
INC-09068,2025-05-21 21:27:00 [WARN],SRV-007, SQL_Injection ,17
INC-09069,2025-05-15 08:53:00 [WARN],SRV-006, Brute_Force,131
INC-09070,2025-11-13 23:27:00 [WARN],SRV-003,malware_dropper,70
INC-09071,2025-02-05 05:41:00 [WARN],SRV-004,Cross_Site_Scripting,
INC-09072,2025-11-11 14:11:00 [WARN],SRV-001, brute_force,108
INC-09073,2025-08-29 04:16:00 [WARN],SRV-007,Malware_Dropper,106
INC-09074,2025-09-17_05:10:00 [ERROR],SRV-008, SQL_Injection ,143
INC-09075,2025-02-06 01:06:00 [WARN],SRV-006,Insider_Threat,92
INC-09076,2025-01-04 22:31:00 [WARN],SRV-001,phishing,53
INC-09077,2025-01-14 07:50:00 [WARN],SRV-001,Malware_Dropper,25
INC-09078,2025-01-30 11:53:00 [WARN],SRV-003,Zero_Day,122
INC-09079,2025-07-04 01:18:00 [WARN],SRV-004,Insider_Threat,10
INC-09080,2025-07-23 09:23:00 [WARN],SRV-004,phishing,61
INC-09081,2025-08-23 23:34:00 [WARN],SRV-007,Phishing,99
INC-09082,2025-09-07 10:45:00 [WARN],SRV-005, SQL_Injection ,127
INC-09083,2025-02-12 09:49:00 [WARN],SRV-002, Brute_Force,5
INC-09084,2025-07-22 00:26:00 [WARN],SRV-003, brute_force,10
INC-09085,2025-03-09 12:10:00 [WARN],SRV-002,Ransomware,45
INC-09086,2025-03-25 07:50:00 [WARN],SRV-002,cross_site_scripting,76
INC-09087,2025-07-21 18:27:00 [WARN],SRV-005, Brute_Force,54
INC-09088,2025-08-18 22:15:00 [WARN],SRV-005,Phishing,111
INC-09089,2025-07-07 04:18:00 [WARN],SRV-005, DDoS ,38
INC-09090,2025-06-05 08:16:00 [WARN],SRV-004,zero_day,101
INC-09091,2025-08-02 12:42:00 [WARN],SRV-002,zero_day,87
INC-09092,2025-11-26 17:12:00 [WARN],SRV-007, SQL_Injection ,10
INC-09093,2025-06-19 21:12:00 [WARN],SRV-008,Zero_Day,18
INC-09094,2026-01-01 17:47:00 [WARN],SRV-007,Insider_Threat,113
INC-09095,2025-02-24 22:52:00 [WARN],SRV-004, ddos ,140
INC-09096,2025-02-12 20:31:00 [WARN],SRV-004,Insider_Threat,31
INC-09097,2025-07-25 17:16:00 [WARN],SRV-007,phishing,36
INC-09098,2025-10-16 23:14:00 [WARN],SRV-002,Phishing,89
INC-09099,2025-05-31 18:33:00 [WARN],SRV-008,insider_threat,64
INC-09100,2025-09-17 04:22:00 [WARN],SRV-001, DDoS ,63
INC-09101,2025-05-24 03:47:00 [WARN],SRV-004,malware_dropper,126
INC-09102,2025-01-05 23:16:00 [WARN],SRV-005, DDoS ,10
INC-09103,2025-12-02 09:04:00 [WARN],SRV-008,Insider_Threat,78 hrs
INC-09104,2025-03-19 08:46:00 [WARN],SRV-008,insider_threat,123
INC-09105,2025-04-08 11:02:00 [WARN],SRV-007,Zero_Day,
INC-09106,2025-11-14 02:10:00 [WARN],SRV-003,Insider_Threat,107
INC-09107,2025-07-19 00:09:00 [WARN],SRV-007,Malware_Dropper,75
INC-09108,2025-02-21 16:09:00 [WARN],SRV-007, DDoS ,
INC-09109,2025-11-23 14:37:00 [WARN],SRV-003, SQL_Injection ,133
INC-09110,2025-05-23 07:52:00 [WARN],SRV-002,Ransomware,117
INC-09111,2025-09-22 22:04:00 [WARN],SRV-004,Insider_Threat,107
INC-09112,2025-12-28 16:05:00 [WARN],SRV-001, SQL_Injection ,8
INC-09113,2025-01-21_08:46:00 [ERROR],SRV-001,Zero_Day,61
INC-09114,2025-12-30 22:47:00 [WARN],SRV-001, brute_force,135
